상품명,수량,상품금액,날짜,시간,판매자,
mushrom,3,3200,2020-1-2,12:35,anohana,
mushrom,9,3200,2021-1-12,03:36,anohana,
dinner,5,500,2024-1-26,16:08,anohana,
gollem's sweat,9,1500,2021-1-12,23:00,legend,
mushrom,8,3200,2025-1-28,23:08,anohana,
party table,8,1000,2021-6-1,18:08,anohana,
dinner,2,500,2022-12-27,07:20,anohana,
mushrom,1,3200,2024-1-2,17:19,anohana,
mushrom,10,3200,2024-12-7,13:45,mymelo,
party table,10,1000,2024-6-21,00:13,admin,
gollem's sweat,7,1500,2020-7-19,03:21,legend,
mushrom,10,3200,2024-12-2,23:47,kuromi,
courage,6,3000,2025-7-17,11:15,anohana,
gollem's sweat,2,1500,2022-12-5,23:33,legend,
party table,7,1000,2022-7-30,12:06,mymelo,
mushrom,1,3200,2025-12-9,18:52,kuromi,
courage,6,3000,2023-1-24,23:01,legend,
mushrom,8,3200,2020-2-25,02:13,anohana,
gollem's sweat,9,1500,2025-11-21,07:26,kuromi,
gollem's sweat,9,1500,2023-11-28,20:49,legend,
plant,6,300,2020-6-17,08:11,anohana,
mushrom,2,3200,2024-1-20,21:20,mymelo,
gollem's sweat,9,1500,2025-12-17,20:57,mymelo,
mushrom,8,3200,2025-1-14,04:18,admin,
dinner,2,500,2020-1-14,17:33,legend,
mushrom,7,3200,2024-12-16,18:32,legend,
mushrom,2,3200,2021-12-5,00:48,legend,
dinner,10,500,2020-1-21,14:32,legend,
courage,10,3000,2022-3-10,03:11,legend,
mushrom,8,3200,2025-1-17,12:15,mymelo,
plant,5,300,2025-12-27,13:44,mymelo,
jelly,3,400,2025-8-12,22:35,legend,
mushrom,2,3200,2020-1-25,11:25,mymelo,
history,7,5000,2022-11-2,00:00,legend,
plant,3,300,2020-6-12,15:09,anohana,
plant,10,300,2024-4-2,12:42,legend,
party table,4,1000,2025-3-5,17:48,anohana,
mushrom,10,3200,2024-12-29,01:19,legend,
mushrom,7,3200,2024-12-12,14:15,mymelo,
dinner,5,500,2025-12-1,03:09,legend,
dinner,6,500,2024-9-24,03:02,mymelo,
gollem's sweat,5,1500,2025-2-13,23:23,admin,
history,2,5000,2020-7-17,06:21,mymelo,
water,10,480,2025-10-8,15:22,legend,
party table,6,1000,2024-8-15,22:38,kuromi,
water,3,480,2025-1-4,01:08,legend,
mushrom,7,3200,2020-1-9,07:03,kuromi,
courage,9,3000,2022-1-7,00:06,mymelo,
water,3,480,2024-7-18,03:50,legend,
sord,5,4000,2020-1-22,16:36,legend,
history,7,5000,2024-3-12,19:56,legend,
mushrom,2,3200,2025-8-14,01:56,kuromi,
sord,2,4000,2025-5-28,03:57,legend,
gollem,2,3000,2023-1-31,05:48,legend,
mushrom,10,3200,2025-12-26,19:17,mymelo,
mushrom,5,3200,2025-1-19,03:38,legend,
mushrom,4,3200,2020-1-3,04:04,legend,
party table,7,1000,2022-5-2,03:03,kuromi,
sord,6,4000,2024-11-20,21:58,legend,
courage,9,3000,2020-1-27,18:19,kuromi,
mushrom,8,3200,2025-10-19,09:24,kuromi,
gollem's sweat,10,1500,2020-1-12,22:07,anohana,
mushrom,3,3200,2021-1-2,02:43,legend,
mushrom,8,3200,2025-1-12,03:13,anohana,
jelly,5,400,2025-7-2,03:23,anohana,
mushrom,1,3200,2021-1-18,06:29,legend,
party table,2,1000,2025-7-29,08:56,legend,
sord,8,4000,2025-12-13,15:29,anohana,
courage,8,3000,2024-8-12,17:54,mymelo,
history,2,5000,2024-12-12,07:30,legend,
mushrom,6,3200,2024-1-5,21:50,admin,
gollem,10,3000,2023-5-3,18:19,mymelo,
water,8,480,2025-1-2,18:44,anohana,
jelly,3,400,2025-1-12,09:49,legend,
sord,1,4000,2023-11-5,10:10,kuromi,
gollem's sweat,4,1500,2021-12-18,04:02,legend,
jelly,9,400,2025-10-31,08:36,legend,
plant,8,300,2024-8-27,13:44,anohana,
mushrom,1,3200,2025-9-30,07:23,legend,
jelly,10,400,2025-11-12,03:55,legend,
mushrom,10,3200,2022-10-1,13:07,kuromi,
courage,4,3000,2020-12-17,13:15,kuromi,
mushrom,2,3200,2025-1-2,01:28,anohana,
mushrom,5,3200,2020-12-24,20:06,mymelo,
mushrom,9,3200,2025-12-27,16:42,mymelo,
mushrom,7,3200,2020-12-27,07:26,mymelo,
plant,8,300,2025-1-12,23:36,legend,
sord,3,4000,2020-1-8,18:26,legend,
mushrom,10,3200,2024-2-12,23:43,kuromi,
mushrom,4,3200,2022-1-15,14:42,kuromi,
mushrom,4,3200,2025-12-12,07:12,admin,
jelly,1,400,2020-12-31,04:21,legend,
sord,7,4000,2020-7-17,00:19,anohana,
dinner,5,500,2023-10-9,09:36,legend,
water,7,480,2020-1-2,04:44,mymelo,
mushrom,6,3200,2022-1-31,07:19,anohana,
mushrom,5,3200,2020-12-31,20:35,anohana,
sord,10,4000,2024-12-12,21:40,legend,
mushrom,1,3200,2024-12-11,07:44,anohana,
mushrom,3,3200,2021-12-2,22:20,anohana,
gollem,6,3000,2025-5-21,13:52,legend,
mushrom,1,3200,2022-12-10,14:34,legend,
mushrom,4,3200,2025-1-14,08:28,anohana,
history,6,5000,2025-6-2,02:08,legend,
water,6,480,2025-1-21,06:58,legend,
mushrom,5,3200,2022-12-7,09:47,kuromi,
mushrom,4,3200,2024-12-12,13:43,kuromi,
dinner,1,500,2022-1-2,22:54,kuromi,
party table,6,1000,2025-6-12,23:20,legend,
history,3,5000,2024-7-6,16:46,legend,
history,7,5000,2021-2-2,00:18,anohana,
party table,7,1000,2023-9-8,01:53,admin,
water,7,480,2024-12-24,20:05,legend,
history,9,5000,2025-1-20,17:45,anohana,
mushrom,3,3200,2025-4-12,15:15,mymelo,
plant,6,300,2024-7-2,02:52,legend,
jelly,10,400,2024-8-6,03:32,legend,
dinner,9,500,2022-1-12,23:02,kuromi,
mushrom,7,3200,2024-3-12,22:09,legend,
dinner,7,500,2023-7-21,11:34,legend,
mushrom,9,3200,2024-1-3,09:42,admin,
gollem's sweat,10,1500,2020-1-21,07:01,legend,
mushrom,3,3200,2024-12-16,19:40,mymelo,
mushrom,10,3200,2022-1-12,16:45,legend,
jelly,1,400,2020-7-21,07:20,legend,
party table,2,1000,2024-7-25,11:28,mymelo,
mushrom,3,3200,2023-11-9,02:08,legend,
water,3,480,2023-12-12,03:34,legend,
jelly,6,400,2020-1-12,03:14,legend,
mushrom,1,3200,2020-12-12,19:45,legend,
mushrom,4,3200,2024-1-16,13:48,legend,
mushrom,8,3200,2020-12-10,18:45,legend,
mushrom,10,3200,2020-11-1,15:24,admin,
history,4,5000,2020-1-3,05:39,legend,
water,2,480,2025-1-19,18:59,legend,
gollem's sweat,3,1500,2024-12-12,00:30,mymelo,
plant,10,300,2025-8-2,13:10,kuromi,
mushrom,3,3200,2025-4-10,04:43,anohana,
courage,9,3000,2020-1-25,08:53,legend,
party table,8,1000,2021-7-12,23:56,mymelo,
water,2,480,2020-12-19,06:39,anohana,
gollem's sweat,3,1500,2025-12-12,07:20,legend,
gollem,5,3000,2023-1-16,23:40,mymelo,
mushrom,1,3200,2025-12-23,14:50,legend,
mushrom,10,3200,2024-12-2,08:41,mymelo,
courage,10,3000,2020-12-29,15:17,legend,
mushrom,10,3200,2024-8-5,16:57,legend,
mushrom,7,3200,2023-11-12,03:03,legend,
party table,1,1000,2022-5-14,22:24,legend,
history,1,5000,2024-11-5,20:51,anohana,
history,3,5000,2020-5-2,19:45,anohana,
mushrom,6,3200,2020-11-9,12:31,legend,
history,1,5000,2021-1-12,19:13,legend,
jelly,5,400,2024-2-22,03:13,kuromi,
mushrom,5,3200,2022-1-2,15:03,mymelo,
mushrom,4,3200,2025-12-22,07:07,legend,
gollem's sweat,2,1500,2025-1-8,23:20,anohana,
mushrom,9,3200,2024-1-12,20:32,legend,
sord,8,4000,2025-12-27,03:26,anohana,
mushrom,1,3200,2020-12-12,14:53,legend,
mushrom,10,3200,2020-12-21,06:17,mymelo,
plant,6,300,2024-1-17,16:59,anohana,
gollem,7,3000,2025-12-5,08:44,mymelo,
plant,6,300,2022-1-6,05:09,anohana,
mushrom,4,3200,2023-12-25,14:47,anohana,
mushrom,6,3200,2020-12-12,01:14,anohana,
plant,8,300,2025-12-12,07:20,legend,
party table,2,1000,2025-6-16,21:20,legend,
mushrom,3,3200,2024-12-8,03:38,anohana,
party table,1,1000,2022-6-10,19:13,mymelo,
history,3,5000,2025-1-12,16:42,legend,
mushrom,1,3200,2023-9-12,08:49,legend,
plant,8,300,2025-12-12,23:33,anohana,
gollem,3,3000,2022-2-13,07:07,anohana,
mushrom,9,3200,2023-12-15,17:48,mymelo,
dinner,1,500,2020-12-5,06:17,legend,
history,1,5000,2020-11-29,03:56,kuromi,
dinner,4,500,2025-8-25,00:17,admin,
mushrom,5,3200,2023-9-9,02:37,kuromi,
courage,1,3000,2022-12-11,19:00,legend,
mushrom,2,3200,2025-12-30,12:19,anohana,
mushrom,3,3200,2025-1-26,06:17,anohana,
plant,8,300,2021-11-12,02:58,legend,
water,1,480,2022-12-7,19:22,anohana,
gollem's sweat,4,1500,2024-1-9,18:01,kuromi,
mushrom,8,3200,2025-4-12,02:46,legend,
jelly,9,400,2022-1-24,07:48,legend,
water,9,480,2025-1-18,18:15,legend,
history,7,5000,2022-12-2,00:13,anohana,
mushrom,6,3200,2025-2-12,20:43,legend,
mushrom,3,3200,2025-1-8,16:39,legend,
mushrom,8,3200,2020-1-12,18:02,legend,
party table,1,1000,2025-7-12,00:22,anohana,
mushrom,8,3200,2022-1-29,17:28,kuromi,
mushrom,2,3200,2020-1-27,16:11,kuromi,
mushrom,6,3200,2020-12-18,22:59,anohana,
dinner,3,500,2020-1-29,08:48,legend,
mushrom,10,3200,2020-1-8,09:08,legend,
mushrom,2,3200,2022-12-12,17:43,legend,
courage,2,3000,2025-12-18,13:31,anohana,
mushrom,10,3200,2022-11-14,01:54,legend,
jelly,7,400,2020-1-12,10:31,legend,
gollem,7,3000,2024-4-20,18:17,legend,
mushrom,10,3200,2020-1-16,15:42,mymelo,
history,3,5000,2025-1-2,20:19,legend,
jelly,5,400,2024-1-2,09:09,anohana,
mushrom,5,3200,2021-2-6,15:41,legend,
mushrom,10,3200,2020-1-12,19:38,anohana,
mushrom,1,3200,2025-12-9,07:48,anohana,
mushrom,7,3200,2020-1-13,16:07,anohana,
jelly,5,400,2020-1-3,11:12,anohana,
mushrom,4,3200,2024-1-22,12:54,legend,
water,5,480,2020-1-20,14:06,mymelo,
mushrom,3,3200,2020-1-12,11:54,admin,
mushrom,5,3200,2022-12-12,01:00,anohana,
gollem,10,3000,2024-5-29,11:09,anohana,
party table,9,1000,2025-5-12,03:01,legend,
water,1,480,2025-1-18,09:26,admin,
plant,10,300,2025-12-17,00:23,legend,
dinner,6,500,2024-10-23,09:40,anohana,
jelly,1,400,2023-10-2,15:55,kuromi,
mushrom,2,3200,2024-4-12,12:22,legend,
plant,7,300,2025-12-12,05:36,legend,
party table,8,1000,2025-5-23,21:05,kuromi,
sord,5,4000,2023-7-12,10:38,legend,
plant,1,300,2025-5-5,07:56,admin,
party table,4,1000,2020-4-2,05:07,kuromi,
history,10,5000,2025-1-10,14:13,legend,
mushrom,3,3200,2025-1-12,23:28,legend,
mushrom,1,3200,2025-12-10,15:47,legend,
gollem's sweat,4,1500,2025-12-12,08:56,legend,
party table,6,1000,2020-6-22,18:16,anohana,
mushrom,1,3200,2020-1-2,00:38,legend,
party table,8,1000,2023-5-4,02:24,legend,
mushrom,7,3200,2020-1-28,15:58,anohana,
jelly,3,400,2024-11-24,02:34,legend,
mushrom,5,3200,2024-1-11,01:48,legend,
mushrom,2,3200,2025-1-16,13:54,legend,
mushrom,5,3200,2025-1-8,12:37,legend,
mushrom,4,3200,2022-12-21,17:41,legend,
gollem's sweat,3,1500,2022-1-2,08:18,anohana,
plant,2,300,2025-10-12,04:04,admin,
plant,2,300,2022-8-13,14:30,anohana,
dinner,7,500,2025-12-25,23:12,legend,
mushrom,4,3200,2025-12-26,05:39,kuromi,
party table,5,1000,2020-6-23,17:25,legend,
mushrom,10,3200,2024-12-16,20:22,anohana,
jelly,9,400,2021-6-24,06:31,legend,
jelly,10,400,2020-12-17,15:47,kuromi,
water,6,480,2020-1-21,12:35,legend,
party table,4,1000,2022-6-12,16:44,anohana,
history,5,5000,2020-1-19,19:05,legend,
gollem,1,3000,2020-2-21,15:29,legend,
mushrom,5,3200,2020-3-12,16:54,legend,
history,7,5000,2024-6-27,19:43,kuromi,
sord,8,4000,2023-12-21,16:13,legend,
mushrom,5,3200,2022-1-17,22:28,legend,
water,1,480,2025-1-12,05:30,kuromi,
gollem,5,3000,2024-10-2,20:54,legend,
mushrom,6,3200,2024-9-30,13:59,mymelo,
party table,8,1000,2020-5-26,10:05,anohana,
mushrom,3,3200,2025-12-4,11:14,mymelo,
mushrom,4,3200,2025-1-7,06:18,legend,
mushrom,7,3200,2025-1-2,16:54,anohana,
mushrom,7,3200,2024-12-10,04:17,kuromi,
jelly,9,400,2024-1-12,17:42,legend,
mushrom,3,3200,2020-1-20,10:41,kuromi,
mushrom,10,3200,2025-1-3,00:22,kuromi,
mushrom,10,3200,2020-1-15,05:32,admin,
mushrom,3,3200,2023-12-20,07:12,mymelo,
mushrom,6,3200,2025-11-28,00:07,legend,
plant,6,300,2024-12-21,04:54,anohana,
mushrom,9,3200,2020-4-6,23:15,legend,
party table,3,1000,2024-6-12,02:43,mymelo,
mushrom,6,3200,2025-1-12,10:41,admin,
mushrom,3,3200,2022-1-12,10:16,mymelo,
mushrom,6,3200,2025-1-1,07:23,legend,
mushrom,10,3200,2020-1-26,07:10,mymelo,
history,8,5000,2024-1-12,01:24,legend,
mushrom,1,3200,2020-12-14,10:08,mymelo,
mushrom,10,3200,2020-12-2,14:31,legend,
gollem,7,3000,2025-1-2,02:27,legend,
mushrom,6,3200,2025-1-4,21:29,mymelo,
gollem's sweat,8,1500,2020-7-22,19:16,legend,
gollem,6,3000,2020-12-4,15:01,admin,
dinner,3,500,2020-4-12,23:27,legend,
mushrom,2,3200,2022-10-29,05:47,mymelo,
mushrom,6,3200,2021-12-1,04:31,legend,
gollem,3,3000,2022-1-30,09:55,mymelo,
mushrom,10,3200,2025-4-16,22:52,legend,
dinner,9,500,2025-1-27,03:22,legend,
mushrom,8,3200,2022-12-18,20:11,legend,
mushrom,8,3200,2025-12-17,12:51,legend,
plant,8,300,2025-12-20,11:39,kuromi,
mushrom,6,3200,2020-11-29,03:31,anohana,
mushrom,9,3200,2025-12-19,03:35,legend,
dinner,6,500,2025-12-1,00:26,legend,
courage,2,3000,2025-12-3,21:12,legend,
courage,4,3000,2024-1-2,12:59,legend,
mushrom,2,3200,2022-1-26,11:27,legend,
gollem,5,3000,2025-6-2,09:17,legend,
jelly,9,400,2021-11-1,13:45,anohana,
mushrom,2,3200,2025-1-31,08:30,mymelo,
plant,3,300,2024-1-30,19:20,mymelo,
plant,2,300,2020-12-12,17:51,anohana,
party table,1,1000,2022-7-18,01:58,kuromi,
jelly,8,400,2020-1-11,22:31,legend,
history,2,5000,2025-1-12,12:11,kuromi,
gollem,1,3000,2025-12-19,20:55,legend,
courage,10,3000,2024-7-24,09:01,mymelo,
party table,5,1000,2020-6-30,15:16,legend,
history,6,5000,2025-12-8,04:07,kuromi,
gollem's sweat,7,1500,2025-11-18,18:45,admin,
party table,2,1000,2020-6-2,12:35,mymelo,
mushrom,1,3200,2025-12-20,13:19,legend,
dinner,1,500,2022-1-11,01:53,legend,
party table,1,1000,2025-5-18,08:16,anohana,
history,1,5000,2025-1-10,23:01,mymelo,
history,9,5000,2025-12-30,06:38,legend,
water,9,480,2025-10-7,11:02,anohana,
mushrom,1,3200,2021-1-12,19:15,mymelo,
courage,7,3000,2025-1-28,02:08,legend,
plant,5,300,2020-5-20,23:03,legend,
dinner,9,500,2024-11-29,14:38,kuromi,
plant,2,300,2025-12-28,12:16,mymelo,
gollem,8,3000,2022-2-12,16:43,legend,
mushrom,2,3200,2025-1-27,07:19,mymelo,
courage,3,3000,2020-1-23,00:58,legend,
mushrom,8,3200,2020-12-14,05:56,legend,
mushrom,1,3200,2025-1-12,08:59,mymelo,
mushrom,4,3200,2025-12-2,17:58,legend,
mushrom,6,3200,2020-1-24,05:21,legend,
mushrom,4,3200,2024-1-4,23:47,anohana,
sord,10,4000,2025-1-5,02:40,legend,
plant,7,300,2025-11-12,15:59,admin,
mushrom,9,3200,2020-1-15,19:55,legend,
party table,5,1000,2025-5-12,12:00,kuromi,
gollem,8,3000,2025-7-2,04:17,mymelo,
jelly,1,400,2025-1-2,23:39,anohana,
plant,8,300,2022-1-31,05:56,mymelo,
mushrom,3,3200,2025-4-2,10:19,legend,
mushrom,6,3200,2024-12-2,01:51,anohana,
mushrom,4,3200,2024-12-29,15:05,legend,
plant,10,300,2025-12-18,22:53,kuromi,
plant,5,300,2023-12-18,17:17,anohana,
gollem,10,3000,2024-3-7,13:55,legend,
courage,5,3000,2020-6-26,20:09,legend,
history,7,5000,2025-5-12,02:57,legend,
party table,1,1000,2024-3-5,17:33,legend,
mushrom,2,3200,2022-1-22,20:57,legend,
gollem,4,3000,2020-1-27,04:48,anohana,
party table,4,1000,2025-7-13,23:31,legend,
party table,5,1000,2024-6-21,17:41,legend,
mushrom,6,3200,2024-12-30,19:00,admin,
mushrom,5,3200,2024-12-12,02:57,mymelo,
sord,4,4000,2022-12-12,03:25,legend,
mushrom,2,3200,2020-11-2,21:58,legend,
mushrom,7,3200,2023-1-29,11:01,legend,
mushrom,6,3200,2024-1-2,22:29,legend,
mushrom,2,3200,2020-12-2,09:41,mymelo,
mushrom,4,3200,2025-12-7,06:20,mymelo,
water,9,480,2025-1-8,12:33,anohana,
mushrom,8,3200,2025-8-19,10:27,anohana,
gollem's sweat,6,1500,2020-1-8,04:35,legend,
dinner,1,500,2025-12-19,17:36,mymelo,
mushrom,10,3200,2022-8-27,09:55,anohana,
mushrom,3,3200,2024-12-12,08:14,legend,
gollem,8,3000,2025-1-12,14:34,mymelo,
dinner,2,500,2020-12-5,10:19,legend,
water,5,480,2023-9-9,05:36,legend,
water,6,480,2024-1-10,17:24,mymelo,
mushrom,1,3200,2025-4-5,14:45,anohana,
courage,9,3000,2024-6-12,06:41,anohana,
dinner,10,500,2024-12-1,03:16,legend,
mushrom,10,3200,2024-1-28,05:18,legend,
party table,4,1000,2024-6-12,14:04,legend,
water,9,480,2025-6-2,11:19,legend,
party table,7,1000,2020-5-29,09:23,legend,
mushrom,3,3200,2022-1-12,11:35,legend,
mushrom,1,3200,2020-11-10,04:45,mymelo,
mushrom,4,3200,2025-1-12,05:14,mymelo,
party table,9,1000,2023-6-8,01:41,legend,
party table,10,1000,2020-7-31,00:01,legend,
party table,5,1000,2020-7-3,20:39,legend,
party table,4,1000,2025-5-2,21:52,legend,
party table,7,1000,2025-5-5,01:26,legend,
courage,8,3000,2025-6-16,04:34,legend,
gollem,6,3000,2023-12-12,18:15,legend,
mushrom,6,3200,2020-1-2,15:22,anohana,
mushrom,9,3200,2025-1-9,17:16,legend,
water,5,480,2020-12-21,13:18,legend,
gollem's sweat,6,1500,2024-9-2,23:41,legend,
mushrom,1,3200,2024-3-12,03:38,legend,
sord,10,4000,2023-1-27,04:41,mymelo,
gollem,10,3000,2024-12-2,02:26,anohana,
gollem,4,3000,2025-3-25,13:33,legend,
mushrom,3,3200,2025-11-21,14:15,anohana,
dinner,5,500,2022-1-12,23:41,admin,
water,10,480,2024-6-10,18:03,legend,
mushrom,10,3200,2020-1-25,10:44,legend,
mushrom,8,3200,2025-1-12,23:18,legend,
gollem,3,3000,2024-12-2,15:13,mymelo,
mushrom,2,3200,2024-2-3,21:01,anohana,
mushrom,5,3200,2020-11-16,20:44,legend,
mushrom,2,3200,2022-1-22,23:45,legend,
mushrom,1,3200,2025-1-12,19:39,legend,
gollem,1,3000,2020-1-6,19:34,anohana,
plant,3,300,2020-3-19,17:37,mymelo,
mushrom,5,3200,2024-12-15,03:48,anohana,
gollem,9,3000,2025-1-12,03:08,legend,
jelly,3,400,2025-7-19,07:36,legend,
plant,9,300,2024-1-29,10:08,admin,
sord,7,4000,2020-5-9,18:16,mymelo,
gollem,1,3000,2025-10-2,05:00,mymelo,
mushrom,9,3200,2025-12-18,02:50,kuromi,
party table,5,1000,2024-6-18,01:16,kuromi,
dinner,3,500,2020-7-4,04:35,legend,
party table,3,1000,2020-7-2,04:46,legend,
mushrom,7,3200,2020-1-12,18:05,admin,
sord,7,4000,2020-1-12,21:07,legend,
water,4,480,2020-12-1,13:21,legend,
gollem's sweat,6,1500,2020-5-30,22:37,anohana,
history,5,5000,2025-1-31,05:41,anohana,
sord,9,4000,2025-1-27,03:50,legend,
mushrom,4,3200,2024-8-15,17:11,legend,
mushrom,9,3200,2024-12-9,15:10,legend,
mushrom,5,3200,2025-1-1,14:57,mymelo,
mushrom,7,3200,2025-1-6,13:05,anohana,
mushrom,7,3200,2025-12-5,16:59,anohana,
mushrom,7,3200,2025-1-3,07:36,legend,
mushrom,10,3200,2023-1-2,04:54,legend,
mushrom,3,3200,2021-11-16,12:21,anohana,
party table,6,1000,2024-6-28,21:27,anohana,
party table,9,1000,2020-7-23,17:53,legend,
water,4,480,2020-1-12,21:52,mymelo,
mushrom,10,3200,2020-12-12,04:28,legend,
mushrom,5,3200,2020-1-8,00:23,anohana,
party table,9,1000,2020-7-29,03:32,legend,
party table,3,1000,2025-7-23,09:55,mymelo,
mushrom,5,3200,2020-1-12,01:30,legend,
plant,8,300,2024-12-26,23:03,legend,
courage,8,3000,2020-3-24,01:25,mymelo,
mushrom,5,3200,2025-8-1,16:11,anohana,
mushrom,8,3200,2020-1-24,02:15,kuromi,
sord,5,4000,2022-1-12,19:23,anohana,
gollem,3,3000,2025-12-23,05:30,legend,
sord,5,4000,2024-1-12,00:07,legend,
sord,9,4000,2025-11-12,11:51,legend,
party table,5,1000,2025-6-20,15:08,legend,
party table,8,1000,2025-5-23,02:50,legend,
mushrom,1,3200,2025-1-12,11:42,legend,
courage,4,3000,2025-12-3,08:24,legend,
dinner,7,500,2025-12-21,01:04,mymelo,
mushrom,3,3200,2020-12-30,09:56,anohana,
gollem's sweat,1,1500,2025-7-30,19:35,kuromi,
sord,2,4000,2020-12-3,05:15,legend,
gollem,8,3000,2024-9-12,05:26,kuromi,
sord,10,4000,2020-1-19,09:32,mymelo,
gollem,4,3000,2025-3-24,21:55,kuromi,
mushrom,8,3200,2025-4-3,15:32,admin,
gollem's sweat,4,1500,2024-5-22,22:05,legend,
history,1,5000,2025-12-2,17:04,anohana,
plant,5,300,2021-1-8,02:20,legend,
mushrom,3,3200,2024-1-4,19:50,kuromi,
mushrom,1,3200,2025-1-8,13:41,legend,
gollem's sweat,8,1500,2025-12-28,03:49,legend,
mushrom,6,3200,2022-10-18,01:52,anohana,
mushrom,10,3200,2023-11-10,17:38,mymelo,
mushrom,10,3200,2025-1-25,23:48,mymelo,
party table,4,1000,2024-5-21,09:26,mymelo,
gollem,1,3000,2025-12-6,12:19,legend,
sord,2,4000,2024-7-12,17:25,legend,
mushrom,6,3200,2025-12-23,00:14,mymelo,
mushrom,2,3200,2024-12-12,01:56,legend,
mushrom,3,3200,2025-1-6,05:37,anohana,
mushrom,9,3200,2024-12-7,12:09,legend,
mushrom,3,3200,2024-1-12,19:32,mymelo,
mushrom,4,3200,2023-12-12,02:43,legend,
sord,10,4000,2025-12-4,04:15,legend,
mushrom,4,3200,2020-1-7,09:42,legend,
mushrom,9,3200,2020-12-14,06:34,anohana,
plant,8,300,2024-1-31,08:40,anohana,
water,3,480,2020-1-12,02:56,anohana,
history,5,5000,2020-1-18,23:08,legend,
plant,9,300,2022-12-6,16:45,legend,
mushrom,1,3200,2022-1-8,15:31,legend,
gollem,4,3000,2025-6-2,06:05,legend,
mushrom,1,3200,2025-1-4,14:34,kuromi,
plant,10,300,2020-6-23,00:08,legend,
water,2,480,2025-11-12,15:28,legend,
jelly,8,400,2023-7-8,20:55,mymelo,
mushrom,3,3200,2020-12-12,00:02,legend,
mushrom,10,3200,2023-12-23,17:16,anohana,
gollem's sweat,8,1500,2025-11-27,11:45,legend,
gollem,1,3000,2025-1-2,19:31,kuromi,
water,8,480,2025-1-10,15:51,legend,
mushrom,10,3200,2024-4-5,13:00,legend,
mushrom,2,3200,2025-1-2,08:06,anohana,
history,4,5000,2024-1-12,09:54,legend,
mushrom,8,3200,2025-1-31,13:20,anohana,
mushrom,2,3200,2023-12-22,18:17,legend,
party table,5,1000,2025-6-24,15:31,mymelo,
mushrom,5,3200,2022-12-2,12:51,legend,
mushrom,7,3200,2025-11-27,21:49,legend,
dinner,6,500,2022-7-12,23:15,legend,
mushrom,9,3200,2025-1-18,01:51,legend,
water,1,480,2025-12-27,01:02,legend,
mushrom,6,3200,2025-1-12,20:03,legend,
courage,3,3000,2025-1-1,01:44,legend,
courage,9,3000,2025-3-24,23:22,anohana,
history,9,5000,2024-1-5,12:12,kuromi,
mushrom,2,3200,2020-1-26,18:39,mymelo,
mushrom,7,3200,2023-12-11,20:04,mymelo,
mushrom,1,3200,2020-12-18,12:04,legend,
sord,4,4000,2022-11-16,01:08,legend,
mushrom,6,3200,2022-1-23,08:34,legend,
water,1,480,2025-1-12,16:39,mymelo,
mushrom,5,3200,2024-10-14,02:37,kuromi,
plant,2,300,2022-12-1,04:27,legend,
water,10,480,2025-11-2,12:39,legend,
mushrom,8,3200,2022-9-12,09:38,anohana,
courage,10,3000,2020-6-25,01:10,anohana,
plant,7,300,2025-1-10,08:14,mymelo,
gollem's sweat,4,1500,2024-1-12,01:00,mymelo,
sord,10,4000,2020-12-26,03:56,legend,
courage,6,3000,2024-1-9,09:29,legend,
water,3,480,2024-12-2,07:16,legend,
mushrom,8,3200,2024-1-2,05:43,anohana,
party table,3,1000,2025-7-12,10:51,kuromi,
mushrom,5,3200,2024-1-26,06:51,legend,
gollem's sweat,10,1500,2025-1-2,18:14,anohana,
dinner,10,500,2025-9-12,21:43,kuromi,
sord,2,4000,2025-1-22,06:40,admin,
dinner,9,500,2025-11-17,21:56,mymelo,
plant,10,300,2025-1-7,08:03,anohana,
dinner,4,500,2020-4-12,18:56,anohana,
gollem,4,3000,2024-6-1,00:03,anohana,
jelly,4,400,2020-1-20,07:19,mymelo,
history,4,5000,2025-10-25,06:36,legend,
mushrom,5,3200,2020-8-27,00:40,kuromi,
gollem's sweat,8,1500,2025-1-7,02:48,mymelo,
mushrom,4,3200,2024-1-31,21:02,anohana,
dinner,3,500,2020-12-24,13:05,anohana,
gollem's sweat,7,1500,2025-12-27,08:03,legend,
mushrom,6,3200,2025-12-1,02:47,legend,
mushrom,6,3200,2022-12-12,16:56,mymelo,
courage,4,3000,2024-1-16,00:41,legend,
party table,3,1000,2024-5-12,05:17,anohana,
gollem,8,3000,2024-6-12,12:53,anohana,
jelly,5,400,2022-12-6,23:47,mymelo,
mushrom,9,3200,2020-4-8,16:56,kuromi,
jelly,8,400,2025-12-6,23:30,legend,
courage,3,3000,2023-1-18,17:53,legend,
mushrom,1,3200,2020-1-19,13:32,mymelo,
mushrom,8,3200,2025-12-7,22:25,anohana,
gollem's sweat,2,1500,2020-1-12,00:53,anohana,
mushrom,4,3200,2025-2-18,19:41,anohana,
sord,10,4000,2025-12-5,20:20,admin,
mushrom,9,3200,2020-1-31,02:19,legend,
mushrom,10,3200,2022-12-21,12:23,legend,
gollem's sweat,4,1500,2020-12-2,08:01,mymelo,
jelly,1,400,2024-8-27,04:37,kuromi,
history,2,5000,2025-4-3,01:47,mymelo,
gollem's sweat,2,1500,2025-9-14,19:44,kuromi,
mushrom,2,3200,2024-9-27,18:28,anohana,
sord,1,4000,2025-12-16,00:07,legend,
